BEGIN_YEARMONTH,STATE_FIPS,BEGIN_TIME,TOR_F_SCALE,STATE,CZ_NAME,TOR_LENGTH,TOR_WIDTH
199701,1.0,8,F2,ALABAMA,TUSCALOOSA,2.0,75.0
199705,20.0,1600,F0,KANSAS,FORD,5.0,100.0
199705,29.0,2113,F0,MISSOURI,MCDONALD,4.0,200.0
199706,46.0,1225,F0,SOUTH DAKOTA,MELLETTE,0.1,1.0
199705,12.0,2035,F1,FLORIDA,MONROE,0.3,25.0
199705,40.0,1852,F0,OKLAHOMA,GRANT,0.1,25.0
199704,12.0,910,F0,FLORIDA,SUMTER,2.3,5.0
199702,28.0,1715,F0,MISSISSIPPI,YAZOO,2.0,40.0
199706,29.0,1540,F0,MISSOURI,JACKSON,0.1,25.0
199705,1.0,1602,F2,ALABAMA,LIMESTONE,3.2,75.0
199705,35.0,1725,F0,NEW MEXICO,ROOSEVELT,0.3,40.0
199705,39.0,1710,F1,OHIO,FAYETTE,3.0,500.0
199705,20.0,1835,F0,KANSAS,RENO,2.0,100.0
199705,48.0,140,F0,TEXAS,KIMBLE,0.1,15.0
199705,48.0,1221,F2,TEXAS,MCLENNAN,2.0,75.0
199705,48.0,1244,F0,TEXAS,MCLENNAN,0.2,40.0
199705,48.0,2010,F0,TEXAS,COOKE,0.5,30.0
199705,40.0,1627,F0,OKLAHOMA,COMANCHE,0.1,25.0
199706,21.0,1620,F1,KENTUCKY,CHRISTIAN,1.3,50.0
199705,20.0,1429,F0,KANSAS,FORD,0.2,20.0
199705,20.0,1431,F0,KANSAS,FORD,0.3,30.0
199705,20.0,1431,F0,KANSAS,FORD,0.2,30.0
199705,20.0,1439,F0,KANSAS,FORD,0.5,40.0
199705,20.0,1442,F0,KANSAS,FORD,1.7,100.0
199706,19.0,1955,F1,IOWA,HANCOCK,19.5,60.0
199701,28.0,2125,F0,MISSISSIPPI,MONTGOMERY,1.0,40.0
199705,31.0,1512,F0,NEBRASKA,LANCASTER,1.8,20.0
199702,28.0,1640,F0,MISSISSIPPI,MADISON,2.0,40.0
199702,28.0,1655,F0,MISSISSIPPI,MADISON,1.0,40.0
199705,48.0,1955,F0,TEXAS,CLAY,0.1,25.0
199705,35.0,1702,F0,NEW MEXICO,ROOSEVELT,0.1,50.0
199705,18.0,2138,F0,INDIANA,LAGRANGE,1.0,200.0
199705,18.0,2200,F0,INDIANA,STEUBEN,1.0,200.0
199701,47.0,1653,F2,TENNESSEE,BEDFORD,2.8,400.0
199701,47.0,1638,F1,TENNESSEE,MARSHALL,2.4,60.0
199705,6.0,1537,F1,CALIFORNIA,SAN BERNARDINO,3.5,100.0
199702,48.0,1200,F0,TEXAS,TARRANT,1.0,35.0
199704,12.0,810,F0,FLORIDA,HERNANDO,0.2,5.0
199705,28.0,1803,F1,MISSISSIPPI,MONTGOMERY,1.0,50.0
199704,12.0,840,F0,FLORIDA,HERNANDO,1.0,8.0
199705,48.0,1425,F2,TEXAS,WILLIAMSON,2.0,200.0
199701,22.0,605,F1,LOUISIANA,JEFFERSON,4.0,10.0
199701,1.0,737,F1,ALABAMA,ELMORE,1.5,50.0
199704,12.0,855,F0,FLORIDA,HERNANDO,16.0,10.0
199701,47.0,1637,F2,TENNESSEE,RUTHERFORD,4.8,440.0
199701,47.0,1700,F4,TENNESSEE,RUTHERFORD,6.5,300.0
199706,21.0,1713,F2,KENTUCKY,MUHLENBERG,6.0,120.0
199706,29.0,1910,F0,MISSOURI,SCOTT,0.1,25.0
199706,29.0,1145,F0,MISSOURI,STODDARD,0.2,30.0
199701,1.0,1450,F1,ALABAMA,LAWRENCE,3.0,75.0
199701,48.0,1539,F1,TEXAS,HARRIS,1.5,30.0
199701,21.0,2355,F1,KENTUCKY,CLINTON,0.3,100.0
199705,40.0,1627,F0,OKLAHOMA,CADDO,0.1,25.0
199705,40.0,1807,F0,OKLAHOMA,MURRAY,0.1,25.0
199705,40.0,1813,F0,OKLAHOMA,GARVIN,0.1,25.0
199705,40.0,1943,F0,OKLAHOMA,MARSHALL,0.1,25.0
199706,19.0,1213,F1,IOWA,BUTLER,13.5,50.0
199701,28.0,1649,F1,MISSISSIPPI,LAMAR,7.0,80.0
199707,8.0,1855,F1,COLORADO,WELD,0.1,50.0
199702,48.0,1131,F0,TEXAS,PARKER,0.1,20.0
199702,48.0,1138,F0,TEXAS,PARKER,0.1,20.0
199701,47.0,1653,F2,TENNESSEE,WILSON,10.7,440.0
199701,47.0,1736,F0,TENNESSEE,SUMNER,0.3,10.0
199701,47.0,1650,F2,TENNESSEE,LINCOLN,4.2,200.0
199703,47.0,1602,F2,TENNESSEE,CROCKETT,5.0,100.0
199703,47.0,1607,F2,TENNESSEE,GIBSON,15.0,100.0
199705,40.0,1955,F0,OKLAHOMA,WOODWARD,0.1,10.0
199705,40.0,1747,F0,OKLAHOMA,OKFUSKEE,0.1,30.0
199705,40.0,1815,F0,OKLAHOMA,TULSA,0.1,40.0
199705,40.0,1808,F0,OKLAHOMA,OKMULGEE,0.1,30.0
199706,27.0,2040,F1,MINNESOTA,BELTRAMI,0.5,25.0
199705,48.0,1926,F1,TEXAS,ANDREWS,0.8,100.0
199705,22.0,915,F0,LOUISIANA,IBERVILLE,0.6,20.0
199706,20.0,1716,F0,KANSAS,SUMNER,0.5,50.0
199703,48.0,710,F0,TEXAS,CALHOUN,0.1,10.0
199706,21.0,1921,F0,KENTUCKY,WARREN,0.5,50.0
199706,21.0,2025,F0,KENTUCKY,BUTLER,0.5,50.0
199706,51.0,1618,F0,VIRGINIA,LOUDOUN,4.0,30.0
199703,21.0,526,F0,KENTUCKY,WARREN,0.5,50.0
199704,5.0,1913,F0,ARKANSAS,BENTON,0.1,30.0
199705,48.0,1540,F0,TEXAS,CROCKETT,0.1,15.0
199705,48.0,1935,F0,TEXAS,SHERMAN,0.7,25.0
199704,22.0,1000,F0,LOUISIANA,LAFOURCHE,0.3,100.0
199705,31.0,1520,F1,NEBRASKA,LANCASTER,4.0,100.0
199705,31.0,1508,F0,NEBRASKA,LANCASTER,1.2,20.0
199705,31.0,1514,F0,NEBRASKA,GAGE,2.0,20.0
199706,30.0,1908,F0,MONTANA,WHEATLAND,0.0,0.0
199706,27.0,1535,F2,MINNESOTA,ROSEAU,11.0,150.0
199706,27.0,1959,F1,MINNESOTA,BELTRAMI,0.2,25.0
199705,40.0,1745,F0,OKLAHOMA,SEMINOLE,0.1,50.0
199706,46.0,1630,F0,SOUTH DAKOTA,BROOKINGS,0.1,50.0
199701,21.0,1840,F2,KENTUCKY,BARREN,5.0,600.0
199701,21.0,1850,F1,KENTUCKY,METCALFE,2.0,500.0
199705,1.0,1634,F0,ALABAMA,MADISON,1.3,40.0
199705,31.0,1531,F0,NEBRASKA,LANCASTER,2.5,20.0
199706,23.0,1600,F1,MAINE,KENNEBEC,0.2,50.0
199705,28.0,1640,F1,MISSISSIPPI,ATTALA,1.5,70.0
199703,28.0,235,F3,MISSISSIPPI,CALHOUN,5.0,400.0
199706,48.0,1945,F0,TEXAS,JONES,0.1,15.0
199706,48.0,1956,F0,TEXAS,TAYLOR,0.1,10.0
199705,19.0,1648,F0,IOWA,JASPER,0.1,10.0
199706,56.0,1825,F0,WYOMING,BIG HORN,0.1,30.0
199706,56.0,1835,F0,WYOMING,BIG HORN,0.0,30.0
199706,56.0,1645,F0,WYOMING,LARAMIE,0.1,5.0
199706,56.0,1304,F0,WYOMING,CARBON,0.1,10.0
199706,31.0,1800,F1,NEBRASKA,CHEYENNE,0.1,15.0
199706,56.0,1325,F1,WYOMING,LARAMIE,0.1,10.0
199706,30.0,1948,F0,MONTANA,FERGUS,0.1,20.0
199706,48.0,1958,F0,TEXAS,JONES,0.2,25.0
199705,48.0,1123,F0,TEXAS,JIM WELLS,0.1,30.0
199706,48.0,2035,F0,TEXAS,IRION,0.1,15.0
199706,48.0,2134,F0,TEXAS,SCHLEICHER,0.1,15.0
199705,40.0,1736,F1,OKLAHOMA,STEPHENS,0.5,50.0
199703,21.0,1450,F1,KENTUCKY,POWELL,6.0,70.0
199705,40.0,2005,F0,OKLAHOMA,JOHNSTON,0.1,25.0
199705,40.0,1728,F0,OKLAHOMA,GARVIN,0.1,25.0
199703,18.0,1824,F1,INDIANA,MARION,0.1,75.0
199705,48.0,2005,F0,TEXAS,WHEELER,0.1,25.0
199704,17.0,1453,F0,ILLINOIS,MACON,0.1,50.0
199705,28.0,2000,F0,MISSISSIPPI,LOWNDES,5.0,50.0
199701,12.0,2249,F1,FLORIDA,WALTON,0.2,75.0
199701,12.0,120,F1,FLORIDA,GADSDEN,0.5,75.0
199704,19.0,1545,F0,IOWA,CLINTON,0.0,10.0
199706,21.0,1715,F0,KENTUCKY,MCCREARY,0.2,25.0
199704,19.0,1542,F0,IOWA,JACKSON,0.0,10.0
199705,48.0,1407,F1,TEXAS,BELL,2.4,100.0
199705,48.0,1405,F1,TEXAS,NAVARRO,0.5,50.0
199705,48.0,1436,F1,TEXAS,NAVARRO,0.5,50.0
199706,27.0,1607,F0,MINNESOTA,WINONA,2.0,80.0
199706,8.0,1421,F1,COLORADO,WELD,0.1,50.0
199706,8.0,1702,F0,COLORADO,LOGAN,0.1,25.0
199706,8.0,1705,F0,COLORADO,LOGAN,0.1,25.0
199706,8.0,1710,F0,COLORADO,LOGAN,0.1,25.0
199706,8.0,1505,F0,COLORADO,LOGAN,1.0,100.0
199706,8.0,1550,F0,COLORADO,MORGAN,0.1,50.0
199703,5.0,1407,F3,ARKANSAS,NEVADA,14.0,880.0
199705,48.0,1534,F0,TEXAS,SCHLEICHER,0.1,25.0
199705,48.0,1455,F0,TEXAS,SCHLEICHER,0.1,20.0
199705,19.0,1900,F0,IOWA,SCOTT,0.0,10.0
199704,48.0,1914,F0,TEXAS,LIVE OAK,0.1,30.0
199706,56.0,1425,F1,WYOMING,FREMONT,2.0,40.0
199706,56.0,1658,F0,WYOMING,BIG HORN,0.5,50.0
199706,56.0,1710,F1,WYOMING,BIG HORN,1.0,50.0
199706,56.0,1700,F0,WYOMING,BIG HORN,0.2,30.0
199705,22.0,1545,F1,LOUISIANA,EAST CARROLL,13.0,400.0
199705,40.0,1853,F0,OKLAHOMA,GRANT,0.1,25.0
199703,47.0,125,F2,TENNESSEE,LEWIS,3.9,440.0
199705,40.0,2102,F0,OKLAHOMA,OSAGE,0.1,30.0
199704,17.0,1505,F0,ILLINOIS,MCLEAN,14.5,50.0
199704,48.0,1919,F0,TEXAS,LIVE OAK,0.1,30.0
199706,18.0,1728,F1,INDIANA,VANDERBURGH,2.0,100.0
199705,20.0,1520,F0,KANSAS,BARTON,3.0,100.0
199705,20.0,1610,F0,KANSAS,BARTON,1.0,100.0
199705,20.0,1616,F0,KANSAS,BARTON,1.0,100.0
199705,20.0,1635,F0,KANSAS,ELLSWORTH,0.5,50.0
199705,20.0,1636,F0,KANSAS,ELLSWORTH,1.0,100.0
199705,40.0,1632,F0,OKLAHOMA,MCCLAIN,0.2,20.0
199704,48.0,1104,F0,TEXAS,TOM GREEN,0.1,25.0
199701,13.0,1015,F0,GEORGIA,BULLOCH,0.5,25.0
199701,48.0,1553,F0,TEXAS,HARRIS,0.1,10.0
199701,48.0,1540,F0,TEXAS,HARRIS,0.1,10.0
199701,48.0,1650,F0,TEXAS,FORT BEND,0.1,30.0
199706,21.0,1823,F1,KENTUCKY,CHRISTIAN,0.7,30.0
199704,12.0,944,F0,FLORIDA,VOLUSIA,1.2,30.0
199704,12.0,915,F0,FLORIDA,VOLUSIA,0.3,30.0
199704,12.0,920,F0,FLORIDA,LAKE,0.3,30.0
199706,12.0,1800,F0,FLORIDA,BROWARD,0.5,25.0
199706,38.0,2106,F0,NORTH DAKOTA,BOTTINEAU,0.2,10.0
199706,38.0,2215,F0,NORTH DAKOTA,MCHENRY,0.2,10.0
199706,38.0,2218,F0,NORTH DAKOTA,MCHENRY,4.0,20.0
199706,38.0,2310,F0,NORTH DAKOTA,MCHENRY,0.2,10.0
199702,45.0,1633,F2,SOUTH CAROLINA,SPARTANBURG,1.0,75.0
199702,13.0,1500,F1,GEORGIA,HABERSHAM,14.0,100.0
199705,35.0,1800,F0,NEW MEXICO,LEA,2.5,60.0
199706,8.0,1503,F0,COLORADO,KIT CARSON,0.1,50.0
199705,53.0,1415,F1,WASHINGTON,PIERCE,0.5,0.1
199705,29.0,2320,F0,MISSOURI,ST. CLAIR,0.1,2.0
199704,12.0,950,F0,FLORIDA,VOLUSIA,3.0,30.0
199704,1.0,1453,F2,ALABAMA,DEKALB,5.0,220.0
199701,39.0,320,F1,OHIO,WAYNE,0.2,50.0
199702,45.0,1520,F0,SOUTH CAROLINA,OCONEE,0.1,25.0
199701,1.0,655,F2,ALABAMA,HENRY,6.0,100.0
199703,47.0,1640,F2,TENNESSEE,CARROLL,10.0,100.0
199701,12.0,2343,F2,FLORIDA,CALHOUN,0.5,150.0
199701,12.0,2345,F1,FLORIDA,CALHOUN,0.5,50.0
199706,8.0,1832,F0,COLORADO,CHEYENNE,0.1,30.0
199706,46.0,1639,F0,SOUTH DAKOTA,BROOKINGS,0.1,50.0
199705,42.0,1745,F1,PENNSYLVANIA,CLINTON,5.0,50.0
199706,8.0,1810,F0,COLORADO,CHEYENNE,0.1,30.0
199702,12.0,1755,F0,FLORIDA,ST. JOHNS,0.2,20.0
199702,45.0,1600,F1,SOUTH CAROLINA,ANDERSON,0.3,50.0
199703,47.0,2017,F0,TENNESSEE,HARDIN,0.1,10.0
199706,55.0,1430,F2,WISCONSIN,DUNN,1.0,500.0
199706,41.0,1555,F0,OREGON,MALHEUR,0.2,50.0
199704,12.0,1130,F0,FLORIDA,CHARLOTTE,0.6,10.0
199704,12.0,1223,F0,FLORIDA,DE SOTO,3.0,5.0
199704,22.0,1055,F0,LOUISIANA,TANGIPAHOA,0.2,25.0
199705,29.0,2045,F0,MISSOURI,CRAWFORD,0.1,50.0
199705,48.0,130,F1,TEXAS,BROWN,0.1,10.0
199705,12.0,1737,F0,FLORIDA,POLK,0.8,5.0
199706,46.0,1335,F0,SOUTH DAKOTA,MEADE,0.1,1.0
199701,48.0,1915,F0,TEXAS,HARRIS,0.2,20.0
199701,48.0,1549,F0,TEXAS,HARRIS,0.1,10.0
199705,1.0,1640,F0,ALABAMA,MADISON,1.5,50.0
199705,48.0,1818,F0,TEXAS,CROCKETT,0.1,20.0
199705,40.0,2037,F0,OKLAHOMA,OSAGE,0.1,30.0
199706,48.0,1548,F0,TEXAS,COCHRAN,0.1,10.0
199704,12.0,1300,F0,FLORIDA,HIGHLANDS,0.2,5.0
199705,19.0,1542,F1,IOWA,CEDAR,3.0,50.0
199703,13.0,1730,F0,GEORGIA,HARRIS,1.0,75.0
199704,12.0,1410,F0,FLORIDA,SARASOTA,0.1,5.0
199705,39.0,1705,F1,OHIO,CLINTON,2.0,500.0
199705,39.0,1800,F1,OHIO,ROSS,25.0,500.0
199706,27.0,1710,F0,MINNESOTA,POLK,0.1,25.0
199706,48.0,1230,F0,TEXAS,COMANCHE,0.5,35.0
199706,48.0,1910,F1,TEXAS,FISHER,1.0,50.0
199706,48.0,1920,F0,TEXAS,JONES,0.1,15.0
199705,28.0,1635,F0,MISSISSIPPI,HOLMES,2.0,30.0
199705,48.0,1940,F0,TEXAS,SWISHER,0.1,10.0
199702,48.0,1545,F0,TEXAS,GALVESTON,1.2,25.0
199701,47.0,1808,F2,TENNESSEE,JACKSON,3.2,70.0
199701,47.0,1733,F2,TENNESSEE,CANNON,3.2,440.0
199701,47.0,1723,F2,TENNESSEE,DE KALB,2.0,220.0
199701,47.0,1748,F2,TENNESSEE,DE KALB,7.3,440.0
199705,48.0,1915,F0,TEXAS,CLAY,0.1,25.0
199704,12.0,1245,F0,FLORIDA,DE SOTO,0.1,5.0
199706,55.0,1310,F1,WISCONSIN,DUNN,0.1,100.0
199702,28.0,410,F2,MISSISSIPPI,LEAKE,1.0,200.0
199705,31.0,1840,F0,NEBRASKA,KIMBALL,0.1,10.0
199703,48.0,1010,F0,TEXAS,JIM WELLS,0.1,10.0
199703,21.0,2230,F0,KENTUCKY,LAUREL,0.1,20.0
199704,12.0,830,F0,FLORIDA,VOLUSIA,0.1,20.0
199705,53.0,1140,F1,WASHINGTON,LINCOLN,12.0,50.0
199705,40.0,1800,F0,OKLAHOMA,GRANT,2.0,50.0
199701,28.0,1730,F1,MISSISSIPPI,PEARL RIVER,0.1,10.0
199702,37.0,1722,F1,NORTH CAROLINA,GASTON,15.0,200.0
199702,48.0,1711,F0,TEXAS,CASS,8.0,50.0
199705,37.0,1700,F0,NORTH CAROLINA,WILSON,2.0,50.0
199706,21.0,2015,F0,KENTUCKY,BOURBON,0.5,50.0
199706,12.0,1945,F0,FLORIDA,GLADES,0.2,25.0
199706,24.0,1629,F0,MARYLAND,WASHINGTON,2.0,15.0
199706,46.0,1236,F0,SOUTH DAKOTA,FALL RIVER,0.1,1.0
199706,38.0,1145,F0,NORTH DAKOTA,BOTTINEAU,1.0,15.0
199706,38.0,1340,F0,NORTH DAKOTA,BOTTINEAU,0.4,10.0
199706,12.0,1645,F1,FLORIDA,BROWARD,1.0,50.0
199706,12.0,1645,F0,FLORIDA,BROWARD,0.1,25.0
199705,5.0,145,F1,ARKANSAS,PULASKI,4.0,50.0
199705,40.0,2110,F0,OKLAHOMA,KAY,0.1,50.0
199704,48.0,1415,F1,TEXAS,HOUSTON,0.3,35.0
199705,40.0,1920,F0,OKLAHOMA,JOHNSTON,0.1,25.0
199705,40.0,1948,F0,OKLAHOMA,COAL,0.1,25.0
199705,40.0,1747,F0,OKLAHOMA,SEMINOLE,1.5,50.0
199705,40.0,1600,F2,OKLAHOMA,MCCLAIN,6.0,1320.0
199706,48.0,1745,F1,TEXAS,SCHLEICHER,0.1,15.0
199706,32.0,905,F0,NEVADA,CHURCHILL,0.0,0.0
199705,40.0,1858,F0,OKLAHOMA,PONTOTOC,0.5,30.0
199705,48.0,1246,F3,TEXAS,MCLENNAN,3.0,150.0
199702,40.0,1950,F0,OKLAHOMA,LE FLORE,0.1,30.0
199704,12.0,1210,F0,FLORIDA,MANATEE,0.1,5.0
199702,28.0,1630,F0,MISSISSIPPI,HINDS,1.0,40.0
199706,37.0,1710,F0,NORTH CAROLINA,MARTIN,0.4,100.0
199705,20.0,1809,F0,KANSAS,MORRIS,0.1,25.0
199706,48.0,2230,F0,TEXAS,YOUNG,0.5,50.0
199706,48.0,2235,F1,TEXAS,YOUNG,3.0,100.0
199706,56.0,1525,F0,WYOMING,LINCOLN,0.5,30.0
199705,16.0,1305,F2,IDAHO,KOOTENAI,5.0,50.0
199705,16.0,1310,F0,IDAHO,NEZ PERCE,0.0,25.0
199705,48.0,1936,F2,TEXAS,COOKE,1.0,75.0
199704,12.0,915,F0,FLORIDA,MANATEE,1.0,5.0
199704,12.0,810,F0,FLORIDA,HERNANDO,0.1,5.0
199705,12.0,1406,F0,FLORIDA,POLK,0.1,5.0
199705,19.0,1627,F0,IOWA,POLK,6.7,15.0
199705,20.0,1525,F0,KANSAS,RUSSELL,1.0,100.0
199705,20.0,1801,F0,KANSAS,HARPER,1.0,50.0
199704,4.0,1600,F0,ARIZONA,COCONINO,1.0,50.0
199704,4.0,1638,F0,ARIZONA,COCONINO,0.1,10.0
199705,40.0,2124,F0,OKLAHOMA,MARSHALL,0.1,25.0
199705,40.0,1929,F3,OKLAHOMA,PITTSBURG,5.0,440.0
199705,48.0,2111,F0,TEXAS,COOKE,2.0,40.0
199703,6.0,1637,F0,CALIFORNIA,KERN,0.2,10.0
199705,19.0,1540,F1,IOWA,LINN,0.2,50.0
199706,48.0,2114,F0,TEXAS,JONES,0.1,15.0
199706,48.0,2126,F0,TEXAS,JONES,0.1,15.0
199703,21.0,1931,F2,KENTUCKY,LARUE,5.0,300.0
199706,8.0,1315,F1,COLORADO,BOULDER,0.1,50.0
199704,19.0,1420,F0,IOWA,CEDAR,3.0,20.0
199704,17.0,1430,F0,ILLINOIS,HENRY,2.0,10.0
199706,8.0,1935,F0,COLORADO,ELBERT,0.1,50.0
199703,21.0,1915,F0,KENTUCKY,NELSON,0.5,50.0
199706,26.0,1612,F0,MICHIGAN,GENESEE,0.1,10.0
199704,45.0,2225,F1,SOUTH CAROLINA,HORRY,0.3,20.0
199705,48.0,1852,F0,TEXAS,CARSON,0.5,25.0
199705,48.0,1910,F0,TEXAS,GRAY,1.0,50.0
199704,31.0,1545,F1,NEBRASKA,KIMBALL,1.0,50.0
199705,48.0,250,F0,TEXAS,HALE,0.1,10.0
199704,12.0,915,F0,FLORIDA,VOLUSIA,0.3,30.0
199704,12.0,920,F0,FLORIDA,LAKE,0.3,30.0
199703,21.0,25,F0,KENTUCKY,METCALFE,0.1,50.0
199703,5.0,1541,F4,ARKANSAS,PULASKI,11.0,1408.0
199704,48.0,130,F0,TEXAS,WHARTON,0.2,25.0
199703,21.0,536,F2,KENTUCKY,MONROE,4.0,500.0
199703,21.0,1259,F0,KENTUCKY,WASHINGTON,5.0,50.0
199703,21.0,2300,F1,KENTUCKY,HART,0.5,50.0
199704,22.0,1645,F1,LOUISIANA,WEBSTER,20.0,100.0
199704,5.0,1720,F1,ARKANSAS,COLUMBIA,7.0,200.0
199706,5.0,549,F0,ARKANSAS,JOHNSON,0.2,20.0
199704,41.0,1445,F1,OREGON,MALHEUR,3.0,30.0
199704,41.0,1400,F0,OREGON,BAKER,1.0,20.0
199703,21.0,120,F0,KENTUCKY,POWELL,1.0,30.0
199703,13.0,300,F1,GEORGIA,TOWNS,0.1,25.0
199703,48.0,645,F0,TEXAS,CALHOUN,0.1,10.0
199703,47.0,1905,F0,TENNESSEE,MCNAIRY,0.1,10.0
199704,45.0,2110,F1,SOUTH CAROLINA,CLARENDON,0.5,200.0
199704,48.0,1955,F0,TEXAS,HALE,0.1,50.0
199705,17.0,1955,F0,ILLINOIS,BUREAU,0.1,10.0
199707,20.0,2040,F0,KANSAS,MARION,0.5,50.0
199705,20.0,1730,F0,KANSAS,ELLSWORTH,0.5,50.0
199706,31.0,1804,F0,NEBRASKA,KIMBALL,0.1,5.0
199706,56.0,1335,F0,WYOMING,PLATTE,0.1,5.0
199706,48.0,1915,F0,TEXAS,KING,0.1,10.0
199703,5.0,1547,F2,ARKANSAS,PULASKI,5.0,352.0
199704,17.0,1330,F0,ILLINOIS,ADAMS,1.5,50.0
199704,48.0,1743,F1,TEXAS,DAWSON,0.2,80.0
199704,48.0,1610,F0,TEXAS,DAWSON,0.2,40.0
199705,28.0,2210,F0,MISSISSIPPI,MADISON,0.5,30.0
199706,56.0,1040,F0,WYOMING,CROOK,0.1,1.0
199705,35.0,1809,F1,NEW MEXICO,LEA,1.0,200.0
199705,48.0,1350,F1,TEXAS,BELL,0.2,40.0
199705,6.0,1550,F1,CALIFORNIA,SAN BERNARDINO,9.0,40.0
199703,21.0,1801,F0,KENTUCKY,MCLEAN,0.3,50.0
199703,45.0,500,F1,SOUTH CAROLINA,CHARLESTON,0.1,30.0
199704,29.0,1215,F1,MISSOURI,LEWIS,15.0,100.0
199703,5.0,1645,F3,ARKANSAS,GREENE,15.0,200.0
199703,5.0,1725,F3,ARKANSAS,CROSS,3.0,200.0
199703,5.0,1740,F3,ARKANSAS,POINSETT,1.0,200.0
199703,48.0,2230,F1,TEXAS,BELL,2.5,75.0
199703,48.0,140,F0,TEXAS,COKE,0.1,20.0
199703,21.0,1941,F2,KENTUCKY,MARION,3.0,300.0
199703,5.0,1535,F2,ARKANSAS,SALINE,2.0,352.0
199703,5.0,1437,F1,ARKANSAS,LONOKE,3.0,50.0
199703,5.0,1439,F3,ARKANSAS,WHITE,13.0,100.0
199704,17.0,1412,F0,ILLINOIS,PEORIA,16.0,50.0
199705,40.0,1925,F0,OKLAHOMA,OTTAWA,0.1,30.0
199703,21.0,2045,F2,KENTUCKY,ADAIR,1.0,200.0
199703,21.0,2328,F0,KENTUCKY,HART,0.5,50.0
199704,13.0,415,F1,GEORGIA,CLINCH,1.0,60.0
199703,5.0,1525,F4,ARKANSAS,SALINE,14.0,1408.0
199703,47.0,2155,F2,TENNESSEE,OVERTON,5.9,440.0
199704,17.0,1252,F0,ILLINOIS,HANCOCK,1.0,20.0
199704,19.0,1545,F0,IOWA,CLINTON,0.0,10.0
199704,19.0,1540,F0,IOWA,CLINTON,2.0,20.0
199704,17.0,1440,F1,ILLINOIS,BUREAU,1.0,20.0
199704,17.0,1254,F1,ILLINOIS,HANCOCK,0.5,20.0
199704,17.0,1303,F0,ILLINOIS,HANCOCK,12.0,10.0
199706,48.0,1810,F0,TEXAS,CARSON,0.1,50.0
199704,48.0,325,F1,TEXAS,CAMERON,0.5,100.0
199704,48.0,430,F0,TEXAS,CAMERON,0.1,50.0
199704,49.0,1400,F0,UTAH,UTAH,0.1,50.0
199704,20.0,1604,F0,KANSAS,THOMAS,0.3,50.0
199704,20.0,1425,F0,KANSAS,LOGAN,0.4,20.0
199706,51.0,1542,F0,VIRGINIA,FREDERICK,3.0,30.0
199706,8.0,1735,F0,COLORADO,MORGAN,0.1,50.0
199705,48.0,1907,F0,TEXAS,CASTRO,0.1,20.0
199704,48.0,2035,F1,TEXAS,CROSBY,0.2,50.0
199704,48.0,2050,F0,TEXAS,CROSBY,0.1,50.0
199704,48.0,1650,F0,TEXAS,DENTON,0.1,30.0
199703,5.0,1355,F2,ARKANSAS,HEMPSTEAD,4.0,100.0
199703,5.0,1820,F4,ARKANSAS,MISSISSIPPI,20.0,200.0
199703,28.0,300,F3,MISSISSIPPI,PONTOTOC,10.0,400.0
199703,28.0,315,F3,MISSISSIPPI,UNION,30.0,400.0
199703,47.0,545,F2,TENNESSEE,MCNAIRY,5.0,200.0
199703,5.0,1619,F3,ARKANSAS,CRAIGHEAD,5.0,200.0
199703,13.0,1712,F1,GEORGIA,MUSCOGEE,9.3,150.0
199704,13.0,2030,F0,GEORGIA,APPLING,1.5,30.0
199701,22.0,1915,F2,LOUISIANA,DE SOTO,5.0,400.0
199706,20.0,2104,F0,KANSAS,GRAHAM,0.1,50.0
199703,47.0,1930,F4,TENNESSEE,GIBSON,10.0,200.0
199703,21.0,1515,F0,KENTUCKY,MENIFEE,0.1,20.0
199703,21.0,130,F0,KENTUCKY,MENIFEE,0.1,20.0
199705,6.0,1330,F1,CALIFORNIA,SAN BERNARDINO,0.2,40.0
199706,20.0,1435,F0,KANSAS,GREELEY,1.5,100.0
199704,12.0,1405,F0,FLORIDA,COLLIER,4.0,100.0
199704,17.0,1319,F1,ILLINOIS,MCDONOUGH,2.0,20.0
199704,17.0,1325,F0,ILLINOIS,WARREN,17.0,10.0
199704,17.0,1330,F0,ILLINOIS,MCDONOUGH,1.0,10.0
199704,19.0,1400,F0,IOWA,MUSCATINE,10.0,20.0
199705,40.0,1819,F1,OKLAHOMA,OKMULGEE,2.0,100.0
199703,40.0,2355,F0,OKLAHOMA,BLAINE,0.1,10.0
199703,45.0,515,F1,SOUTH CAROLINA,CHARLESTON,0.2,30.0
199703,47.0,132,F2,TENNESSEE,WAYNE,2.9,440.0
199703,47.0,225,F1,TENNESSEE,POLK,3.0,100.0
199704,17.0,1430,F0,ILLINOIS,STARK,8.0,50.0
199704,17.0,1440,F0,ILLINOIS,MACON,0.1,50.0
199703,47.0,137,F2,TENNESSEE,LAWRENCE,1.2,440.0
199703,47.0,140,F1,TENNESSEE,LEWIS,3.7,440.0
199703,12.0,849,F0,FLORIDA,SARASOTA,0.1,5.0
199703,5.0,1538,F2,ARKANSAS,CONWAY,8.0,880.0
199703,5.0,1548,F2,ARKANSAS,VAN BUREN,2.0,880.0
199704,17.0,1250,F0,ILLINOIS,HANCOCK,1.0,20.0
199706,40.0,1810,F1,OKLAHOMA,BEAVER,0.5,100.0
