MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20180522,High Plains,46.55,53.45,35.58,18.96,9.44,1.85,5/22/2018,5/28/2018,1
20180522,Midwest,75.74,24.26,4.38,0,0,0,5/22/2018,5/28/2018,1
20180522,Northeast,99.17,0.83,0,0,0,0,5/22/2018,5/28/2018,1
20180522,South,55.96,44.04,26.63,16.74,8.79,3.18,5/22/2018,5/28/2018,1
20180522,Southeast,81.78,18.22,0.64,0,0,0,5/22/2018,5/28/2018,1
20180522,West,59.6,40.4,29.17,20.48,11.97,2.92,5/22/2018,5/28/2018,1
20180515,High Plains,43.11,56.89,36.48,19.35,9.83,2.34,5/15/2018,5/21/2018,1
20180515,Midwest,74.62,25.38,4.45,0,0,0,5/15/2018,5/21/2018,1
20180515,Northeast,99.03,0.97,0,0,0,0,5/15/2018,5/21/2018,1
20180515,South,58.1,41.9,28.22,18.49,11.13,4.31,5/15/2018,5/21/2018,1
20180515,Southeast,63.47,36.53,14.12,1.33,0,0,5/15/2018,5/21/2018,1
20180515,West,56.1,43.9,28.82,19.27,11.27,2.53,5/15/2018,5/21/2018,1
20180508,High Plains,42.76,57.24,36.2,20.32,10.7,2.68,5/8/2018,5/14/2018,1
20180508,Midwest,78.59,21.41,3.97,0,0,0,5/8/2018,5/14/2018,1
20180508,Northeast,98,2,0,0,0,0,5/8/2018,5/14/2018,1
20180508,South,62.03,37.97,25.77,16.9,11.13,5.45,5/8/2018,5/14/2018,1
20180508,Southeast,61.83,38.17,15.61,2.32,0,0,5/8/2018,5/14/2018,1
20180508,West,56.38,43.62,28.44,17.8,10.63,1.73,5/8/2018,5/14/2018,1
20180501,High Plains,44.21,55.79,36.76,21.06,10.7,2.19,5/1/2018,5/7/2018,1
20180501,Midwest,89.44,10.56,4.15,0,0,0,5/1/2018,5/7/2018,1
20180501,Northeast,98,2,0,0,0,0,5/1/2018,5/7/2018,1
20180501,South,58.62,41.38,31.25,18.48,11.68,5.36,5/1/2018,5/7/2018,1
20180501,Southeast,64.05,35.95,14.08,2.32,0,0,5/1/2018,5/7/2018,1
20180501,West,56.42,43.58,28.44,17.79,9.64,1.72,5/1/2018,5/7/2018,1
20180424,High Plains,46.85,53.15,36.55,20.58,10.7,1.95,4/24/2018,4/30/2018,1
20180424,Midwest,91.96,8.04,3.19,0,0,0,4/24/2018,4/30/2018,1
20180424,Northeast,97.77,2.23,0.08,0,0,0,4/24/2018,4/30/2018,1
20180424,South,58.5,41.5,33.2,18.86,11.98,4.56,4/24/2018,4/30/2018,1
20180424,Southeast,60.67,39.33,16.34,3.59,0,0,4/24/2018,4/30/2018,1
20180424,West,55.96,44.04,28.47,17.64,8.79,1.61,4/24/2018,4/30/2018,1
20180417,High Plains,46.61,53.39,36.53,20.58,9.41,1.95,4/17/2018,4/23/2018,1
20180417,Midwest,92.36,7.64,2.22,0,0,0,4/17/2018,4/23/2018,1
20180417,Northeast,97.77,2.23,0.08,0,0,0,4/17/2018,4/23/2018,1
20180417,South,59.32,40.68,31.3,17.51,11.65,4.8,4/17/2018,4/23/2018,1
20180417,Southeast,55.56,44.44,22.54,6.93,0,0,4/17/2018,4/23/2018,1
20180417,West,55.96,44.04,29,17.44,8.71,1.03,4/17/2018,4/23/2018,1
20180410,High Plains,40.32,59.68,39.06,23.04,9.34,1.15,4/10/2018,4/16/2018,1
20180410,Midwest,86.52,13.48,2.24,0,0,0,4/10/2018,4/16/2018,1
20180410,Northeast,96.69,3.31,0.12,0,0,0,4/10/2018,4/16/2018,1
20180410,South,58.5,41.5,31.07,16.82,11.31,4.6,4/10/2018,4/16/2018,1
20180410,Southeast,42.37,57.63,26.14,7.05,0,0,4/10/2018,4/16/2018,1
20180410,West,55.64,44.36,29.19,17.53,8.7,0.61,4/10/2018,4/16/2018,1
20180403,High Plains,39.14,60.86,39.79,22.09,8.97,0.7,4/3/2018,4/9/2018,1
20180403,Midwest,86.36,13.64,2.37,0,0,0,4/3/2018,4/9/2018,1
20180403,Northeast,98.71,1.29,0.12,0,0,0,4/3/2018,4/9/2018,1
20180403,South,57.69,42.31,31.28,16.5,11.31,2.75,4/3/2018,4/9/2018,1
20180403,Southeast,44.34,55.66,26,6.6,0,0,4/3/2018,4/9/2018,1
20180403,West,53.73,46.27,28.35,17.42,7.83,0,4/3/2018,4/9/2018,1
20180327,High Plains,37,63,41.24,21.63,7.59,0.6,3/27/2018,4/2/2018,1
20180327,Midwest,83.21,16.79,2.56,0,0,0,3/27/2018,4/2/2018,1
20180327,Northeast,98.71,1.29,0.12,0,0,0,3/27/2018,4/2/2018,1
20180327,South,53.85,46.15,38.78,19.92,12.27,2.58,3/27/2018,4/2/2018,1
20180327,Southeast,45.3,54.7,22.12,2.5,0,0,3/27/2018,4/2/2018,1
20180327,West,49.61,50.39,28.6,17.16,7.33,0,3/27/2018,4/2/2018,1
20180320,High Plains,36.47,63.53,41.8,23.02,7.21,0.05,3/20/2018,3/26/2018,1
20180320,Midwest,85.69,14.31,2.69,0,0,0,3/20/2018,3/26/2018,1
20180320,Northeast,97.61,2.39,0.18,0,0,0,3/20/2018,3/26/2018,1
20180320,South,53.15,46.85,37.34,18.7,12.27,1.09,3/20/2018,3/26/2018,1
20180320,Southeast,50.61,49.39,19.35,2.34,0,0,3/20/2018,3/26/2018,1
20180320,West,46.94,53.06,29.86,17.78,5.84,0,3/20/2018,3/26/2018,1
20180313,High Plains,32.89,67.11,43.19,22.44,5.87,0.05,3/13/2018,3/19/2018,1
20180313,Midwest,81.59,18.41,2.92,0,0,0,3/13/2018,3/19/2018,1
20180313,Northeast,97.61,2.39,0.18,0,0,0,3/13/2018,3/19/2018,1
20180313,South,51.76,48.24,33.83,16.9,11.82,1.09,3/13/2018,3/19/2018,1
20180313,Southeast,48.4,51.6,21.08,1.51,0,0,3/13/2018,3/19/2018,1
20180313,West,44.03,55.97,30.21,17.99,5,0,3/13/2018,3/19/2018,1
20180306,High Plains,32.99,67.01,42.2,19.59,4.94,0.05,3/6/2018,3/12/2018,1
20180306,Midwest,81.51,18.49,2.91,0,0,0,3/6/2018,3/12/2018,1
20180306,Northeast,97.61,2.39,0.18,0,0,0,3/6/2018,3/12/2018,1
20180306,South,52.15,47.85,33.68,16.43,11.74,0.62,3/6/2018,3/12/2018,1
20180306,Southeast,48.94,51.06,16.66,0.42,0,0,3/6/2018,3/12/2018,1
20180306,West,43.1,56.9,30.48,17.73,3.93,0,3/6/2018,3/12/2018,1
20180227,High Plains,31.01,68.99,44.54,15.45,3.09,0,2/27/2018,3/5/2018,1
20180227,Midwest,79.86,20.14,4.15,0,0,0,2/27/2018,3/5/2018,1
20180227,Northeast,97.41,2.59,0.18,0,0,0,2/27/2018,3/5/2018,1
20180227,South,41.89,58.11,36.9,16.97,10.17,0,2/27/2018,3/5/2018,1
20180227,Southeast,50.97,49.03,12.37,0,0,0,2/27/2018,3/5/2018,1
20180227,West,43.15,56.85,29.49,16.7,1.76,0,2/27/2018,3/5/2018,1
20180220,High Plains,28.39,71.61,44.47,15.76,3.09,0,2/20/2018,2/26/2018,1
20180220,Midwest,72.44,27.56,13,3.24,0.72,0,2/20/2018,2/26/2018,1
20180220,Northeast,93.78,6.22,0.18,0,0,0,2/20/2018,2/26/2018,1
20180220,South,28.44,71.56,55.73,33.47,10.85,0,2/20/2018,2/26/2018,1
20180220,Southeast,49.74,50.26,12.37,0,0,0,2/20/2018,2/26/2018,1
20180220,West,42.66,57.34,30.32,16.66,1.31,0,2/20/2018,2/26/2018,1
20180213,High Plains,28.98,71.02,42.85,15.76,1.53,0,2/13/2018,2/19/2018,1
20180213,Midwest,66.88,33.12,14.42,4.05,0.78,0,2/13/2018,2/19/2018,1
20180213,Northeast,93.78,6.22,0.58,0,0,0,2/13/2018,2/19/2018,1
20180213,South,25.51,74.49,56.7,33.77,11.88,0,2/13/2018,2/19/2018,1
20180213,Southeast,45.69,54.31,15.49,0,0,0,2/13/2018,2/19/2018,1
20180213,West,43.51,56.49,29.19,16.84,0.95,0,2/13/2018,2/19/2018,1
20180206,High Plains,21.65,78.35,44.12,15.41,1.53,0,2/6/2018,2/12/2018,1
20180206,Midwest,64.28,35.72,13.04,3.44,0.18,0,2/6/2018,2/12/2018,1
20180206,Northeast,77.56,22.44,5.11,0.58,0,0,2/6/2018,2/12/2018,1
20180206,South,15.03,84.97,61.93,33.11,11.22,0,2/6/2018,2/12/2018,1
20180206,Southeast,26.68,73.32,37.47,13.1,0,0,2/6/2018,2/12/2018,1
20180206,West,43.46,56.54,29.16,15.64,0.67,0,2/6/2018,2/12/2018,1
20180130,High Plains,21.65,78.35,43.93,13.7,0.69,0,1/30/2018,2/5/2018,1
20180130,Midwest,64.86,35.14,12.52,3.44,0.18,0,1/30/2018,2/5/2018,1
20180130,Northeast,73.58,26.42,5.28,0.58,0,0,1/30/2018,2/5/2018,1
20180130,South,16.78,83.22,57.69,29.36,6.74,0,1/30/2018,2/5/2018,1
20180130,Southeast,24.72,75.28,38.99,17.19,0.48,0,1/30/2018,2/5/2018,1
20180130,West,39.87,60.13,28.15,14.33,0.67,0,1/30/2018,2/5/2018,1
20180123,High Plains,18.95,81.05,41.55,12.11,0.66,0,1/23/2018,1/29/2018,1
20180123,Midwest,65.82,34.18,11.36,3.44,0.18,0,1/23/2018,1/29/2018,1
20180123,Northeast,73.58,26.42,5.25,0,0,0,1/23/2018,1/29/2018,1
20180123,South,17.17,82.83,53.71,22.85,4.33,0,1/23/2018,1/29/2018,1
20180123,Southeast,21.01,78.99,45.04,10.62,0,0,1/23/2018,1/29/2018,1
20180123,West,63.12,36.88,23.71,11.4,0,0,1/23/2018,1/29/2018,1
20180116,High Plains,17.26,82.74,41.47,11.28,0.66,0,1/16/2018,1/22/2018,1
20180116,Midwest,65.95,34.05,9.46,3.44,0.18,0,1/16/2018,1/22/2018,1
20180116,Northeast,73.5,26.5,5.25,0,0,0,1/16/2018,1/22/2018,1
20180116,South,23.03,76.97,47.33,21.79,2.87,0,1/16/2018,1/22/2018,1
20180116,Southeast,24.75,75.25,38.25,5.97,0,0,1/16/2018,1/22/2018,1
20180116,West,63.87,36.13,23.24,6.06,0,0,1/16/2018,1/22/2018,1
20180109,High Plains,18.06,81.94,41.47,10.72,1.14,0,1/9/2018,1/15/2018,1
20180109,Midwest,69.85,30.15,9.46,3.44,0.18,0,1/9/2018,1/15/2018,1
20180109,Northeast,73.29,26.71,5.25,0,0,0,1/9/2018,1/15/2018,1
20180109,South,26.03,73.97,45.29,18.6,1.37,0,1/9/2018,1/15/2018,1
20180109,Southeast,23.97,76.03,36.65,2.82,0,0,1/9/2018,1/15/2018,1
20180109,West,67.51,32.49,22.37,5.34,0,0,1/9/2018,1/15/2018,1
20180102,High Plains,19.28,80.72,29.19,6.34,0.9,0,1/2/2018,1/8/2018,1
20180102,Midwest,69.93,30.07,9.46,3.44,0.18,0,1/2/2018,1/8/2018,1
20180102,Northeast,76.11,23.89,5.25,0,0,0,1/2/2018,1/8/2018,1
20180102,South,31.09,68.91,42.64,15.33,0.3,0,1/2/2018,1/8/2018,1
20180102,Southeast,26.75,73.25,32.76,0,0,0,1/2/2018,1/8/2018,1
20180102,West,68.91,31.09,19.65,6.01,1.14,0,1/2/2018,1/8/2018,1
20171226,High Plains,19.39,80.61,28.07,4.84,0.9,0,12/26/2017,1/1/2018,1
20171226,Midwest,70.18,29.82,8.67,3.42,0.18,0,12/26/2017,1/1/2018,1
20171226,Northeast,78.34,21.66,3.48,0,0,0,12/26/2017,1/1/2018,1
20171226,South,34.14,65.86,41.3,8.42,0.3,0,12/26/2017,1/1/2018,1
20171226,Southeast,37.01,62.99,27.42,0,0,0,12/26/2017,1/1/2018,1
20171226,West,67.22,32.78,19.37,4.01,1.15,0,12/26/2017,1/1/2018,1
20171219,High Plains,19.39,80.61,25.96,3.74,0.9,0,12/19/2017,12/25/2017,1
20171219,Midwest,64.88,35.12,8.68,3.52,0.18,0,12/19/2017,12/25/2017,1
20171219,Northeast,77.46,22.54,2.71,0,0,0,12/19/2017,12/25/2017,1
20171219,South,29.16,70.84,47.62,20.94,2.85,0,12/19/2017,12/25/2017,1
20171219,Southeast,33.57,66.43,23.2,0,0,0,12/19/2017,12/25/2017,1
20171219,West,67.38,32.62,18.45,4.01,1.15,0,12/19/2017,12/25/2017,1
20171212,High Plains,23.45,76.55,23.7,3.74,0.9,0,12/12/2017,12/18/2017,1
20171212,Midwest,72.69,27.31,7.31,3.52,0.18,0,12/12/2017,12/18/2017,1
20171212,Northeast,83.05,16.95,1.42,0,0,0,12/12/2017,12/18/2017,1
20171212,South,23.95,76.05,40.84,21.28,5.73,0,12/12/2017,12/18/2017,1
20171212,Southeast,35.45,64.55,21.65,0,0,0,12/12/2017,12/18/2017,1
20171212,West,67.76,32.24,17.88,2.98,1.15,0,12/12/2017,12/18/2017,1
20171205,High Plains,43.94,56.06,22.9,3.44,0.9,0,12/5/2017,12/11/2017,1
20171205,Midwest,79.37,20.63,7.15,3.49,0,0,12/5/2017,12/11/2017,1
20171205,Northeast,84.85,15.15,1.42,0,0,0,12/5/2017,12/11/2017,1
20171205,South,25.02,74.98,45,18.77,2.75,0,12/5/2017,12/11/2017,1
20171205,Southeast,34.45,65.55,22.88,0,0,0,12/5/2017,12/11/2017,1
20171205,West,72.55,27.45,17.45,2.98,1.15,0,12/5/2017,12/11/2017,1
20171128,High Plains,59.35,40.65,19.97,3.44,0.9,0,11/28/2017,12/4/2017,1
20171128,Midwest,81.84,18.16,6.98,2.4,0,0,11/28/2017,12/4/2017,1
20171128,Northeast,92.44,7.56,0,0,0,0,11/28/2017,12/4/2017,1
20171128,South,27.7,72.3,41.44,13.44,1.59,0,11/28/2017,12/4/2017,1
20171128,Southeast,42.31,57.69,14.68,0,0,0,11/28/2017,12/4/2017,1
20171128,West,72.92,27.08,15.31,3,1.15,0,11/28/2017,12/4/2017,1
20171121,High Plains,62.3,37.7,15.45,3.26,0.9,0,11/21/2017,11/27/2017,1
20171121,Midwest,82.08,17.92,6.98,2.4,0,0,11/21/2017,11/27/2017,1
20171121,Northeast,91.83,8.17,0,0,0,0,11/21/2017,11/27/2017,1
20171121,South,38.9,61.1,29.21,9.39,0,0,11/21/2017,11/27/2017,1
20171121,Southeast,56.42,43.58,9.15,0,0,0,11/21/2017,11/27/2017,1
20171121,West,76.79,23.21,10.9,3,1.15,0,11/21/2017,11/27/2017,1
20171114,High Plains,64.94,35.06,13.64,3.26,0.9,0,11/14/2017,11/20/2017,1
20171114,Midwest,81.68,18.32,6.76,2.4,0,0,11/14/2017,11/20/2017,1
20171114,Northeast,91.05,8.95,0,0,0,0,11/14/2017,11/20/2017,1
20171114,South,50.58,49.42,21.39,5.79,0,0,11/14/2017,11/20/2017,1
20171114,Southeast,62.6,37.4,4.47,0,0,0,11/14/2017,11/20/2017,1
20171114,West,74.54,25.46,10.55,3,1.15,0,11/14/2017,11/20/2017,1
20171107,High Plains,65.52,34.48,13.57,3.26,0.9,0,11/7/2017,11/13/2017,1
20171107,Midwest,80.89,19.11,7.03,1.24,0,0,11/7/2017,11/13/2017,1
20171107,Northeast,91.03,8.97,0,0,0,0,11/7/2017,11/13/2017,1
20171107,South,58.96,41.04,14.42,3.36,0,0,11/7/2017,11/13/2017,1
20171107,Southeast,76.83,23.17,3.72,0,0,0,11/7/2017,11/13/2017,1
20171107,West,73.38,26.62,10.94,3.02,1.16,0,11/7/2017,11/13/2017,1
20171031,High Plains,64.75,35.25,13.7,3.26,0.9,0,10/31/2017,11/6/2017,1
20171031,Midwest,77.92,22.08,7.17,0,0,0,10/31/2017,11/6/2017,1
20171031,Northeast,89.64,10.36,0,0,0,0,10/31/2017,11/6/2017,1
20171031,South,65.38,34.62,10.5,0.06,0,0,10/31/2017,11/6/2017,1
20171031,Southeast,77.63,22.37,2.27,0,0,0,10/31/2017,11/6/2017,1
20171031,West,71.09,28.91,12.39,4.08,1.4,0,10/31/2017,11/6/2017,1
20171024,High Plains,64.98,35.02,13.68,3.26,0.9,0,10/24/2017,10/30/2017,1
20171024,Midwest,74.56,25.44,7.46,0,0,0,10/24/2017,10/30/2017,1
20171024,Northeast,36.75,63.25,12.33,0,0,0,10/24/2017,10/30/2017,1
20171024,South,70.31,29.69,9.92,0,0,0,10/24/2017,10/30/2017,1
20171024,Southeast,74.39,25.61,2.37,0,0,0,10/24/2017,10/30/2017,1
20171024,West,72.38,27.62,10.92,3.93,1.4,0,10/24/2017,10/30/2017,1
20171017,High Plains,66.26,33.74,13.34,3.51,0.55,0,10/17/2017,10/23/2017,1
20171017,Midwest,69.2,30.8,7.41,0.04,0,0,10/17/2017,10/23/2017,1
20171017,Northeast,51.12,48.88,7.22,0,0,0,10/17/2017,10/23/2017,1
20171017,South,70.38,29.62,10.73,0,0,0,10/17/2017,10/23/2017,1
20171017,Southeast,70.34,29.66,2.39,0,0,0,10/17/2017,10/23/2017,1
20171017,West,69.81,30.19,12.51,4.6,1.4,0,10/17/2017,10/23/2017,1
20171010,High Plains,64.13,35.87,18.41,7.52,1.1,0,10/10/2017,10/16/2017,1
20171010,Midwest,55.78,44.22,9.99,0.22,0,0,10/10/2017,10/16/2017,1
20171010,Northeast,54.31,45.69,3.94,0,0,0,10/10/2017,10/16/2017,1
20171010,South,76.8,23.2,7.28,0,0,0,10/10/2017,10/16/2017,1
20171010,Southeast,79.64,20.36,2.39,0,0,0,10/10/2017,10/16/2017,1
20171010,West,69.87,30.13,14.75,5.26,1.67,0.51,10/10/2017,10/16/2017,1
20171003,High Plains,59.87,40.13,20.46,7.73,1.1,0,10/3/2017,10/9/2017,1
20171003,Midwest,52.39,47.61,11.91,1.02,0.36,0,10/3/2017,10/9/2017,1
20171003,Northeast,55.03,44.97,3.94,0,0,0,10/3/2017,10/9/2017,1
20171003,South,77.07,22.93,6.19,0,0,0,10/3/2017,10/9/2017,1
20171003,Southeast,87.03,12.97,0,0,0,0,10/3/2017,10/9/2017,1
20171003,West,69.29,30.71,14.75,6.27,2.2,0.95,10/3/2017,10/9/2017,1
20170926,High Plains,56.15,43.85,21.11,8.37,1.32,0.06,9/26/2017,10/2/2017,1
20170926,Midwest,58.41,41.59,8.86,0.77,0.25,0,9/26/2017,10/2/2017,1
20170926,Northeast,77.61,22.39,3.94,0,0,0,9/26/2017,10/2/2017,1
20170926,South,72.17,27.83,2.38,0.02,0,0,9/26/2017,10/2/2017,1
20170926,Southeast,94.84,5.16,0,0,0,0,9/26/2017,10/2/2017,1
20170926,West,69.53,30.47,15.72,6.64,4.01,1.64,9/26/2017,10/2/2017,1
20170919,High Plains,43.98,56.02,28.58,10.93,1.33,0.06,9/19/2017,9/25/2017,1
20170919,Midwest,58.51,41.49,10.75,1.26,0.42,0,9/19/2017,9/25/2017,1
20170919,Northeast,90.35,9.65,3.94,0,0,0,9/19/2017,9/25/2017,1
20170919,South,80.04,19.96,1.92,0.18,0,0,9/19/2017,9/25/2017,1
20170919,Southeast,96.64,3.36,0,0,0,0,9/19/2017,9/25/2017,1
20170919,West,68.98,31.02,16.08,6.77,4.01,1.64,9/19/2017,9/25/2017,1
20170912,High Plains,44.65,55.35,28.83,13.6,3.7,0.05,9/12/2017,9/18/2017,1
20170912,Midwest,62.69,37.31,8.72,1.59,0.38,0,9/12/2017,9/18/2017,1
20170912,Northeast,90.92,9.08,3.94,0,0,0,9/12/2017,9/18/2017,1
20170912,South,93.01,6.99,1.04,0.02,0,0,9/12/2017,9/18/2017,1
20170912,Southeast,97.56,2.44,0,0,0,0,9/12/2017,9/18/2017,1
20170912,West,68.71,31.29,18.05,7.08,4.67,2.43,9/12/2017,9/18/2017,1
20170905,High Plains,48.95,51.05,24.68,13.52,3.8,0.05,9/5/2017,9/11/2017,1
20170905,Midwest,81.06,18.94,7.41,1.12,0.25,0,9/5/2017,9/11/2017,1
20170905,Northeast,87.24,12.76,4.62,0,0,0,9/5/2017,9/11/2017,1
20170905,South,97.05,2.95,0.45,0.02,0,0,9/5/2017,9/11/2017,1
20170905,Southeast,91.48,8.52,0,0,0,0,9/5/2017,9/11/2017,1
20170905,West,65.83,34.17,15.06,6.65,4.09,2.43,9/5/2017,9/11/2017,1
20170829,High Plains,50.05,49.95,25.09,13.64,4.01,0.05,8/29/2017,9/4/2017,1
20170829,Midwest,80.82,19.18,7.43,1.08,0.26,0,8/29/2017,9/4/2017,1
20170829,Northeast,87.22,12.78,4.62,0,0,0,8/29/2017,9/4/2017,1
20170829,South,97.51,2.49,0.44,0,0,0,8/29/2017,9/4/2017,1
20170829,Southeast,85.98,14.02,0.06,0,0,0,8/29/2017,9/4/2017,1
20170829,West,68.38,31.62,11.64,6.28,3.69,2.3,8/29/2017,9/4/2017,1
20170822,High Plains,52.57,47.43,24.99,13.93,4.16,0.05,8/22/2017,8/28/2017,1
20170822,Midwest,78.68,21.32,8.13,1.15,0.26,0,8/22/2017,8/28/2017,1
20170822,Northeast,89,11,4.83,0,0,0,8/22/2017,8/28/2017,1
20170822,South,92.37,7.63,1.25,0,0,0,8/22/2017,8/28/2017,1
20170822,Southeast,90.36,9.64,0.16,0,0,0,8/22/2017,8/28/2017,1
20170822,West,71.09,28.91,11.67,5.67,3.21,1.11,8/22/2017,8/28/2017,1
20170815,High Plains,49.29,50.71,28.68,16.37,6.96,0.71,8/15/2017,8/21/2017,1
20170815,Midwest,78.72,21.28,8.91,1.56,0.28,0,8/15/2017,8/21/2017,1
20170815,Northeast,89,11,4.83,0,0,0,8/15/2017,8/21/2017,1
20170815,South,92.69,7.31,0.62,0,0,0,8/15/2017,8/21/2017,1
20170815,Southeast,91.87,8.13,0.16,0,0,0,8/15/2017,8/21/2017,1
20170815,West,70.57,29.43,8.95,4.45,2.35,1.11,8/15/2017,8/21/2017,1
20170808,High Plains,46.09,53.91,29.34,16.72,6.78,1.06,8/8/2017,8/14/2017,1
20170808,Midwest,80.77,19.23,8.3,1.41,0,0,8/8/2017,8/14/2017,1
20170808,Northeast,89.62,10.38,2.65,0,0,0,8/8/2017,8/14/2017,1
20170808,South,83.97,16.03,3.99,0.46,0,0,8/8/2017,8/14/2017,1
20170808,Southeast,89.51,10.49,0.08,0,0,0,8/8/2017,8/14/2017,1
20170808,West,62.89,37.11,8.21,4.32,2.34,1.11,8/8/2017,8/14/2017,1
20170801,High Plains,41.61,58.39,31.93,17.93,8.11,1.06,8/1/2017,8/7/2017,1
20170801,Midwest,78.32,21.68,7.82,0.8,0,0,8/1/2017,8/7/2017,1
20170801,Northeast,90.33,9.67,1.57,0,0,0,8/1/2017,8/7/2017,1
20170801,South,79.98,20.02,7.46,0.85,0,0,8/1/2017,8/7/2017,1
20170801,Southeast,89.51,10.49,0.08,0,0,0,8/1/2017,8/7/2017,1
20170801,West,62.4,37.6,9.73,3.7,2.34,1.11,8/1/2017,8/7/2017,1
20170725,High Plains,37.57,62.43,31.21,17.92,8.59,1.06,7/25/2017,7/31/2017,1
20170725,Midwest,75.99,24.01,5.31,0.19,0,0,7/25/2017,7/31/2017,1
20170725,Northeast,93.07,6.93,0,0,0,0,7/25/2017,7/31/2017,1
20170725,South,80.36,19.64,6.69,1.17,0,0,7/25/2017,7/31/2017,1
20170725,Southeast,94.9,5.1,0,0,0,0,7/25/2017,7/31/2017,1
20170725,West,58.99,41.01,9.72,3.7,2.23,1.11,7/25/2017,7/31/2017,1
20170718,High Plains,42.36,57.64,27.94,16.47,7.28,0.88,7/18/2017,7/24/2017,1
20170718,Midwest,78.53,21.47,3.87,0,0,0,7/18/2017,7/24/2017,1
20170718,Northeast,97.2,2.8,0,0,0,0,7/18/2017,7/24/2017,1
20170718,South,81.09,18.91,5.65,0.39,0,0,7/18/2017,7/24/2017,1
20170718,Southeast,98.57,1.43,0,0,0,0,7/18/2017,7/24/2017,1
20170718,West,61.08,38.92,10.78,3.66,2.06,0.14,7/18/2017,7/24/2017,1
20170711,High Plains,48.15,51.85,24.04,14.16,6.6,0,7/11/2017,7/17/2017,1
20170711,Midwest,87.26,12.74,2.92,0,0,0,7/11/2017,7/17/2017,1
20170711,Northeast,98.18,1.82,0,0,0,0,7/11/2017,7/17/2017,1
20170711,South,83.03,16.97,4.92,0,0,0,7/11/2017,7/17/2017,1
20170711,Southeast,99.62,0.38,0,0,0,0,7/11/2017,7/17/2017,1
20170711,West,70.84,29.16,10.46,3.66,2.06,0,7/11/2017,7/17/2017,1
20170704,High Plains,53.49,46.51,19.9,11.69,4.72,0,7/4/2017,7/10/2017,1
20170704,Midwest,87.14,12.86,2.09,0,0,0,7/4/2017,7/10/2017,1
20170704,Northeast,96.6,3.4,0,0,0,0,7/4/2017,7/10/2017,1
20170704,South,80.4,19.6,4.44,0.47,0,0,7/4/2017,7/10/2017,1
20170704,Southeast,98.58,1.42,0,0,0,0,7/4/2017,7/10/2017,1
20170704,West,71.88,28.12,10.01,3.39,1.21,0,7/4/2017,7/10/2017,1
20170627,High Plains,56.1,43.9,18.27,11.26,3.79,0,6/27/2017,7/3/2017,1
20170627,Midwest,87.14,12.86,1.92,0,0,0,6/27/2017,7/3/2017,1
20170627,Northeast,97.7,2.3,0,0,0,0,6/27/2017,7/3/2017,1
20170627,South,78.01,21.99,4.65,0.31,0,0,6/27/2017,7/3/2017,1
20170627,Southeast,94.71,5.29,0.04,0,0,0,6/27/2017,7/3/2017,1
20170627,West,73.81,26.19,9.65,2.49,0.63,0,6/27/2017,7/3/2017,1
20170620,High Plains,67.63,32.37,17.11,8.61,1.39,0,6/20/2017,6/26/2017,1
20170620,Midwest,86.79,13.21,1.92,0,0,0,6/20/2017,6/26/2017,1
20170620,Northeast,97.27,2.73,0,0,0,0,6/20/2017,6/26/2017,1
20170620,South,80.98,19.02,3.25,0,0,0,6/20/2017,6/26/2017,1
20170620,Southeast,90.28,9.72,1.32,0,0,0,6/20/2017,6/26/2017,1
20170620,West,71.77,28.23,9,1.28,0.6,0,6/20/2017,6/26/2017,1
20170613,High Plains,70.63,29.37,18.41,5.74,0,0,6/13/2017,6/19/2017,1
20170613,Midwest,74.1,25.9,3.02,0,0,0,6/13/2017,6/19/2017,1
20170613,Northeast,98.73,1.27,0,0,0,0,6/13/2017,6/19/2017,1
20170613,South,84.51,15.49,1.85,0,0,0,6/13/2017,6/19/2017,1
20170613,Southeast,85.35,14.65,5.9,0.48,0,0,6/13/2017,6/19/2017,1
20170613,West,74.81,25.19,7.52,1.06,0,0,6/13/2017,6/19/2017,1
20170606,High Plains,71.42,28.58,19.79,3.6,0,0,6/6/2017,6/12/2017,1
20170606,Midwest,92.5,7.5,1.64,0,0,0,6/6/2017,6/12/2017,1
20170606,Northeast,100,0,0,0,0,0,6/6/2017,6/12/2017,1
20170606,South,89.19,10.81,1.02,0,0,0,6/6/2017,6/12/2017,1
20170606,Southeast,75.57,24.43,14.83,5.97,0,0,6/6/2017,6/12/2017,1
20170606,West,74.67,25.33,7.16,0.12,0,0,6/6/2017,6/12/2017,1
20170530,High Plains,74.75,25.25,6.46,0,0,0,5/30/2017,6/5/2017,1
20170530,Midwest,95.09,4.91,0,0,0,0,5/30/2017,6/5/2017,1
20170530,Northeast,98,2,0,0,0,0,5/30/2017,6/5/2017,1
20170530,South,80.26,19.74,2.3,0,0,0,5/30/2017,6/5/2017,1
20170530,Southeast,66.77,33.23,21.04,10.97,2.92,0,5/30/2017,6/5/2017,1
20170530,West,75.33,24.67,3.46,0.12,0,0,5/30/2017,6/5/2017,1
20170523,High Plains,83.84,16.16,1.93,0,0,0,5/23/2017,5/29/2017,1
20170523,Midwest,98.51,1.49,0,0,0,0,5/23/2017,5/29/2017,1
20170523,Northeast,97.59,2.41,0,0,0,0,5/23/2017,5/29/2017,1
20170523,South,86.34,13.66,1.72,0.09,0,0,5/23/2017,5/29/2017,1
